0,431.5521995439999,20,861.8,2019-01-26_14-42-59
0,708.5815117100001,20,861.8,2019-01-26_14-47-35
0,725.3593458959999,20,861.8,2019-01-26_14-47-52
0,795.9264789560002,0,3729.5999999999995,2019-01-26_14-48-47
0,901.2248412099998,0,3729.5999999999995,2019-01-26_14-50-33
0,971.53674228,0,861.8,2019-01-26_14-51-42
0,1075.5444088020004,20,861.8,2019-01-26_14-53-42
0,1101.545609787,20,3729.5999999999995,2019-01-26_14-54-11
0,1272.0222620260001,20,861.8,2019-01-26_14-57-00
0,1325.2114125839998,0,18389.0,2019-01-26_14-57-39
0,1490.328413802,0,861.8,2019-01-26_15-00-20
0,1487.614906747,0,18389.0,2019-01-26_15-00-21
0,1516.8161482160003,0,18389.0,2019-01-26_15-00-51
0,1617.2259306449996,0,3729.5999999999995,2019-01-26_15-02-30
0,1665.0327909429998,0,861.8,2019-01-26_15-03-15
0,1810.5110189720003,20,3729.5999999999995,2019-01-26_15-05-59
0,1833.3059998199997,20,3729.5999999999995,2019-01-26_15-06-22
0,1919.5794301099995,20,3729.5999999999995,2019-01-26_15-07-49
0,1938.2062450560006,0,861.8,2019-01-26_15-07-49
0,2161.082211896,0,18389.0,2019-01-26_15-11-35
0,2377.3737112629997,0,18389.0,2019-01-26_15-15-10
0,2412.794074562,0,37999.4,2019-01-26_15-15-48
0,2832.339386993,20,3729.5999999999995,2019-01-26_15-23-00
0,2634.071464654,20,18389.0,2019-01-26_15-26-53
0,3118.1948933510002,20,18389.0,2019-01-26_15-27-49
0,3201.1425213200005,20,18389.0,2019-01-26_15-29-11
0,3612.7855279590003,20,18389.0,2019-01-26_15-36-04
0,5958.617458344999,0,861.8,2019-01-26_16-14-49
0,6270.381109801001,0,37999.4,2019-01-26_16-20-06
0,6746.556049701,0,64468.1,2019-01-26_16-28-03
0,7391.299779265,0,37999.4,2019-01-26_16-38-46
0,9051.317775252,0,3729.5999999999995,2019-01-26_17-06-23
0,9324.293051268,0,3729.5999999999995,2019-01-26_17-10-56
0,8612.894930180999,20,37999.4,2019-01-26_17-15-15
0,14489.217090649001,0,64468.1,2019-01-26_18-37-06
0,14259.41902823,20,64468.1,2019-01-26_18-54-39
0,14492.448296637001,20,37999.4,2019-01-26_18-55-15
0,17094.757112050997,20,37999.4,2019-01-26_19-35-28
0,19049.549730444,0,64468.1,2019-01-26_19-53-06
0,1829.4138704830002,30,861.8,2019-01-26_20-05-57
0,794.2335143529999,30,861.8,2019-01-26_20-06-20
0,946.5506513879991,30,861.8,2019-01-26_20-22-07
0,568.471236698002,30,861.8,2019-01-26_20-31-35
0,2783.562794985999,30,861.8,2019-01-26_20-52-21
0,23973.561708686,0,64468.1,2019-01-26_21-15-10
0,25833.938322286,0,37999.4,2019-01-26_21-46-09
0,2251.2851609730023,30,3729.5999999999995,2019-01-26_22-23-40
0,4224.596353645,30,3729.5999999999995,2019-01-26_22-25-35
0,5606.359210224,30,3729.5999999999995,2019-01-26_22-25-48
0,27578.17884963,20,18389.0,2019-01-26_22-27-14
0,29920.845502448003,0,64468.1,2019-01-26_22-54-18
0,31455.126190814997,0,162160.30000000002,2019-01-26_23-19-55
0,29906.817850326996,20,89854.9,2019-01-26_23-24-49
0,33464.711770705,0,89854.9,2019-01-26_23-53-24
0,34859.040636855,0,89854.9,2019-01-27_00-16-38
0,6926.976892794002,30,3729.5999999999995,2019-01-27_00-19-07
0,7617.4191890839975,30,18389.0,2019-01-27_00-34-11
0,35171.611209853,20,37999.4,2019-01-27_00-34-59
0,36649.45997969,0,162160.30000000002,2019-01-27_00-46-29
0,16013.570809105997,30,3729.5999999999995,2019-01-27_00-58-29
0,39378.585727946,0,89854.9,2019-01-27_01-31-56
0,39978.289667816,20,89854.9,2019-01-27_02-08-48
0,14058.607475073,30,18389.0,2019-01-27_02-20-06
0,43258.175796092,0,162160.30000000002,2019-01-27_02-36-38
0,44250.144260787,20,89854.9,2019-01-27_03-18-21
0,49247.629803315,0,89854.9,2019-01-27_04-16-26
0,49238.108293594,20,89854.9,2019-01-27_04-46-38
0,52121.95155039,0,89854.9,2019-01-27_05-04-20
0,28522.656983696997,30,18389.0,2019-01-27_06-49-41
0,57820.589613749005,20,64468.1,2019-01-27_07-04-01
0,63352.401614516995,20,64468.1,2019-01-27_08-30-04
0,65400.66248868301,0,162160.30000000002,2019-01-27_08-45-41
0,46351.98949492599,30,18389.0,2019-01-27_11-18-07
0,47290.327235587,30,37999.4,2019-01-27_12-32-59
0,41825.302771259005,30,64468.1,2019-01-27_12-35-34
0,32076.5642152,30,89854.9,2019-01-27_13-11-02
0,46902.718760013995,30,37999.4,2019-01-27_13-35-54
0,70408.17275956599,30,64468.1,2019-01-27_20-19-57
0,112513.80782338699,20,64468.1,2019-01-27_22-12-53
0,83652.63285594399,30,64468.1,2019-01-27_23-49-12
0,130888.98852755,20,162160.30000000002,2019-01-28_03-29-18
0,113112.56966759899,30,64468.1,2019-01-28_08-57-09
